105595,Jardan Morrish,Australia,,CrossFit Gladstone,Female,25,150 cm,48 kg,--,--,--,--,--,--,--,--,--,100 kg,--,--
105596,Brad Grumbles,Southern California,Team CrossFit Frenzy,CrossFit Frenzy,Male,30,5'10",205 lb,6:14,11:19,--,--,--,--,--,225 lb,155 lb,405 lb,325 lb,--
105597,Dylan Mecher,South East,,,Male,26,--,--,--,--,--,--,--,--,--,235 lb,176 lb,425 lb,305 lb,--
105598,Jason Barker,South Central,CAPSTONE CROSSFIT,Capstone CrossFit,Male,21,5'8",155 lb,--,8:54,--,--,--,--,--,235 lb,165 lb,--,--,--
105599,Oscar Trevino,South Central,SPXF,CrossFit SPXF,Male,41,6'2",215 lb,--,10:46,--,--,230,--,--,--,145 lb,325 lb,340 lb,15
105600,JJ Colina,South East,,Unaffiliated,Male,36,5'9",176 lb,4:41,--,--,--,--,--,--,--,135 lb,--,--,--
105601,Tom Bodnar,North Central,,,Male,24,6'0",215 lb,3:40,9:16,3:57,--,--,--,--,305 lb,205 lb,455 lb,425 lb,--
105602,Gunnar Arnarsson,Canada West,CrossFit 604,CrossFit 604,Male,37,--,--,4:05,--,--,--,325,--,18:00,235 lb,155 lb,415 lb,315 lb,45
105603,Aqeel Salim,South Central,CrossFit Toro Grande,CrossFit Toro Grande,Male,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105604,Ali Hoover,North Central,,CrossFit Strength and Honor,Female,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105606,Joey Boylan,Canada West,Gas City CrossFit,Gas City CrossFit,Female,33,5'5",115 lb,--,--,--,--,--,--,24:00,115 lb,--,225 lb,--,--
105607,Tyson Alvarez,Southern California,,CrossFit San Elijo,Male,31,6'0",175 lb,5:26,--,--,--,--,--,19:27,--,--,--,--,--
10561,Josh Snider,Northern California,CrossFit West Sacramento,CrossFit West Sacramento,Male,27,5'11",188 lb,2:35,7:48,0:00,0:00,--,0:00,0:00,275 lb,235 lb,475 lb,405 lb,60
105610,Anna Hanula,Canada East,CrossFit Colosseum,CrossFit Colosseum,Female,27,5'6",135 lb,--,--,--,--,--,--,--,--,--,--,--,--
105611,Brian Randazzo,North Central,CrossFit TNT,CrossFit TNT,Male,26,6'0",180 lb,--,10:30,--,--,--,--,--,215 lb,165 lb,365 lb,235 lb,28
105612,Ryan Baxter,South East,,,Male,24,6'1",195 lb,--,--,--,--,--,--,26:29,270 lb,220 lb,405 lb,--,--
105613,Chris Vandivier,South East,Team Maverick,Maverick CrossFit,Male,25,6'4",160 lb,8:58,15:36,16:06,--,--,--,--,175 lb,150 lb,305 lb,265 lb,27
105614,Jeff Evans,South East,,CrossFit Green Box,Male,24,6'0",215 lb,2:21,--,1:50,--,--,--,--,365 lb,285 lb,500 lb,530 lb,57
105615,Kendra Nunes,Northern California,,Unaffiliated,Female,40,42'1",140 lb,--,--,--,--,--,--,--,--,--,--,--,--
105616,William Conrad,North East,CF 716,CrossFit 716,Male,35,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105617,Joseph DeCicco,South West,Crossfit Infernal,CrossFit Infernal,Male,29,6'1",197 lb,--,--,--,--,--,--,--,255 lb,195 lb,--,355 lb,25
105618,Darryn Henry,Africa,,,Male,20,166 cm,73 lb,9:56,--,--,24:25,--,--,--,90 kg,80 kg,180 kg,110 kg,25
105619,genevieve cholette,Canada East,CrossFit Bytown,CrossFit Bytown,Female,26,5'5",125 lb,--,--,--,--,--,--,22:00,105 lb,75 lb,220 lb,125 lb,8
10562,Adam Manley,Central East,CrossFit M2,CrossFit M2,Male,30,5'9",195 lb,2:59,9:01,1:53,0:00,--,0:54,24:50,300 lb,230 lb,500 lb,0 lb,49
105620,Aaron Haworth,South West,CrossFit Now,CrossFit Now,Male,40,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105622,Jeannie Tsognyi,North West,Lynnwood Crossfit,Lynnwood CrossFit,Female,36,5'2",160 lb,--,--,4:27,--,--,--,--,125 lb,90 lb,255 lb,220 lb,--
105623,Tina Reed,Southern California,CrossFit Mission Gorge,CrossFit Mission Gorge,Female,47,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105624,Brandon Stroik,North Central,,Unaffiliated,Male,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105626,Katelyn Busacker,North Central,CrossFit Omaha,CrossFit Omaha,Female,23,5'6",150 lb,--,--,--,--,--,--,--,185 lb,141 lb,--,220 lb,--
105627,Kieran Mackey,Australia,CrossFit Perth,CrossFit Perth,Male,20,185 cm,82 kg,--,--,--,--,--,--,--,105 kg,80 kg,170 kg,135 kg,--
10563,Quinn Boyer,,,,Male,25,--,--,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
105630,Miles Berger,South Central,Westlake CrossFit,Westlake CrossFit,Male,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105632,stephen green,Asia,,Reebok CrossFit Asia,Male,26,5'5",165 lb,4:41,--,--,--,--,--,--,236 lb,170 lb,315 lb,305 lb,--
105633,Lindsay Greco,Northern California,CrossFit North Marin,CrossFit North Marin,Female,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105634,Cam Townsley,Australia,,CrossFit Gladstone,Male,26,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105635,Graham Watt,Australia,CrossFit Supremacy,CrossFit Supremacy,Male,52,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105636,June Kamerling,Northern California,Cypher Ninjas,CrossFit Cypher,Female,60,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105638,Carrie Chernoff,South West,,Crested Butte CrossFit,Female,38,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105639,Diana Reynolds,Central East,,CrossFit SolaFide,Female,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10564,Zachary Hohenstein,South West,CrossFit Castle Rock,CrossFit Castle Rock,Male,23,5'11",210 lb,5:47,0:00,0:00,0:00,--,0:00,0:00,245 lb,--,465 lb,315 lb,15
105640,Lindsey Gordon,South Central,Voodoo CrossFit 512,Voodoo CrossFit 512,Female,23,5'1",150 lb,--,--,--,--,--,--,--,145 lb,115 lb,225 lb,185 lb,--
105641,Jason Cline,Northern California,CrossFit Sonoma County,CrossFit Sonoma County,Male,35,6'4",250 lb,--,--,--,--,--,--,--,--,--,--,--,--
105642,Catey Hicks,North West,Sumner CrossFit,Sumner CrossFit,Female,38,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105643,Kate Stewart,Australia,CFSK,CrossFit St Kilda,Female,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105644,zachary graham,Southern California,Resolution CrossFit,Resolution CrossFit,Male,27,5'9",178 lb,9:48,--,--,--,--,--,--,--,--,345 lb,275 lb,28
105645,Marie-Pier Rochon,Canada East,CrossFit Montreal,CrossFit Montreal,Female,29,5'4",130 lb,--,--,--,--,--,--,--,95 lb,65 lb,205 lb,--,--
105647,Corey Coggin,North Central,Crossfit Terra-Firma,CrossFit Terra-Firma,Male,34,5'10",185 lb,3:41,--,1:52,--,305,--,--,315 lb,240 lb,520 lb,485 lb,45
105649,Scott Fuhrmann,South Central,CrossFit Seven,CrossFit Seven,Male,34,6'2",205 lb,--,--,--,--,--,--,--,235 lb,180 lb,405 lb,335 lb,28
10565,Jenna Gracey,South Central,RCC,River City CrossFit,Female,25,5'4",141 lb,0:00,0:00,0:00,0:00,0,0:00,0:00,185 lb,135 lb,320 lb,240 lb,0
105650,Lyra Bugyi,Canada West,CrossFit Regina,CrossFit Regina,Female,28,5'2",123 lb,--,--,--,--,--,--,--,115 lb,85 lb,250 lb,165 lb,10
105651,Andrea Niekamp,North Central,,CrossFit Unstoppable,Female,30,5'5",--,--,--,--,--,--,--,--,--,85 lb,255 lb,190 lb,--
105652,Robert Wierema,North Central,River North CrossFit,River North CrossFit,Male,28,6'2",210 lb,4:48,8:12,2:24,21:07,--,--,21:16,225 lb,--,435 lb,375 lb,29
105657,Chaise Hall,Central East,PSKC,PSKC CrossFit,Male,21,5'8",195 lb,5:57,--,3:25,--,--,--,26:00,255 lb,205 lb,405 lb,355 lb,--
105658,Mike Hurwitz,North Central,CrossFitSTL,CrossFit St. Louis,Male,52,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105659,Kaleigh Coolsaet,Canada West,CrossFit 604,CrossFit 604,Female,27,--,--,--,--,--,--,--,--,--,--,75 lb,225 lb,175 lb,--
10566,NIKO COUNTOURIOTIS,South West,,CrossFit Forever Strong,Male,30,5'11",210 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
105660,Cole Biesterfeld,South West,MBS CrossFit,MBS CrossFit,Male,16,6'0",150 lb,--,--,--,--,--,--,--,170 lb,135 lb,315 lb,225 lb,--
105662,Elena Squires,Asia,Reebok CrossFit Sentinel ONE,Reebok CrossFit Sentinel,Female,37,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105664,Kara D'Arcy,Australia,CrossFit Gladstone,CrossFit Gladstone,Female,27,--,--,--,--,2:36,--,--,--,--,70 kg,--,--,100 kg,--
105666,Tiffany Thielen,South Central,CrossFit DFW,CrossFit DFW,Female,42,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105667,Chris Baker,North West,Rogue Valley CrossFit,Rogue Valley CrossFit,Male,40,6'0",185 lb,8:43,--,6:24,--,--,--,--,185 lb,125 lb,315 lb,255 lb,--
105668,Luke Salazar,South Central,,,Male,29,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105669,Lindsey Mutchler,South East,,CrossFit Evolution,Female,25,5'9",150 lb,--,10:29,3:21,--,--,--,--,150 lb,--,283 lb,193 lb,20
10567,Tiffany Boyer,South West,Team CrossFit Dixie,CrossFit Dixie,Female,29,5'6",125 lb,--,--,--,--,--,--,--,--,--,--,--,--
105670,Amy Gambow,Northern California,NorCal CrossFit,NorCal CrossFit,Female,26,5'3",113 lb,--,--,--,--,--,--,--,--,--,210 lb,175 lb,--
105671,Daniel Thompson,Australia,CrossFit Burwood,CrossFit Burwood,Male,23,175 cm,75 kg,--,9:58,--,--,--,--,22:02,--,--,355 lb,270 lb,--
105672,Aaron Blanchard,South West,CrossFit Max Effort,CrossFit Max Effort,Male,34,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105673,autumn anderson,South East,,CrossFit Triumph,Female,20,5'0",125 lb,--,--,--,--,--,--,--,165 lb,135 lb,255 lb,225 lb,30
105674,Aaron Burrows,Northern California,,,Male,31,5'9",160 lb,--,--,--,--,--,--,--,--,--,--,--,--
105675,Androulla McCarthy,Europe,,Reebok CrossFit Connect,Female,37,--,60 kg,--,--,--,--,--,--,--,--,--,--,--,--
105676,Tiphanie Lockling,North West,CrossFit Prineville,CrossFit Prineville,Female,17,5'7",185 lb,--,--,--,28:11,--,--,--,145 lb,85 lb,220 lb,150 lb,--
105678,Corey Blumberg,Northern California,,,Male,37,6'0",215 lb,--,--,3:05,24:02,304,--,--,255 lb,175 lb,505 lb,405 lb,30
105679,Caleb Schneider,South Central,CAPSTONE CROSSFIT,Capstone CrossFit,Male,23,6'3",220 lb,--,--,--,--,319,1:15,--,255 lb,185 lb,--,365 lb,24
10568,June Yi,,,,Female,30,5'2",135 lb,5:30,0:00,0:00,0:00,--,0:00,0:00,--,75 lb,225 lb,--,17
105680,Courtney Morris,North Central,CrossFit La Crosse,CrossFit La Crosse,Male,33,5'7",143 lb,--,--,--,--,--,--,--,190 lb,135 lb,335 lb,235 lb,--
105681,Brody Giger,South East,,CrossFit 706,Male,23,5'9",186 lb,2:58,--,--,--,--,--,--,295 lb,215 lb,495 lb,385 lb,47
105682,Mathew Cartwright,North West,,Unaffiliated,Male,35,6'3",180 lb,5:31,8:53,3:36,--,--,1:00,20:30,215 lb,155 lb,425 lb,255 lb,38
105683,Tyler Ray,Central East,,JG CrossFit,Male,20,5'11",190 lb,--,--,2:27,--,--,--,--,--,--,--,--,--
105684,Matt Patterson,Central East,,Unaffiliated,Male,22,5'10",182 lb,5:49,--,--,--,384,--,28:49,--,--,425 lb,405 lb,--
105685,Sharon Cameron,Australia,CrossFit Territory,CrossFit Territory,Female,43,156 cm,61 kg,--,--,--,--,--,--,--,35 kg,22 kg,85 kg,50 kg,--
105686,Lino Solis,South Central,,TBC CrossFit,Male,33,6'1",230 lb,--,--,--,--,--,--,--,--,--,--,--,--
105687,Nicole La Bare,Northern California,CrossFit Sonoma County,CrossFit Sonoma County,Female,26,5'4",141 lb,--,12:29,--,--,--,--,--,140 lb,90 lb,240 lb,155 lb,17
105688,Patrick Caldera,South Central,CrossFit West Houston,CrossFit West Houston,Male,25,6'2",197 lb,--,9:25,4:38,--,267,1:05,27:24,205 lb,155 lb,400 lb,345 lb,14
105689,Travis Clearie,Canada West,Sheepdog CrossFit,Sheepdog CrossFit,Male,26,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10569,Bradley Motzer,,,,Male,28,6'1",175 lb,8:25,0:00,7:13,0:00,--,1:08,0:00,165 lb,135 lb,405 lb,265 lb,--
105691,Cynthia Lizotte,Canada East,L'usine TANK TEAM,CrossFit Repentigny L'Usine,Female,33,155 cm,123 lb,--,--,--,--,--,--,--,--,--,--,--,--
105692,Troy Angrignon,Northern California,LaLanne Fitness,LaLanne Fitness CrossFit,Male,44,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105695,Toby Patterson,Australia,CrossFit Resolve,CrossFit Resolve,Male,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105696,juan palacio,North East,,CrossFit 110,Male,21,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105697,Tamara Rogers,South West,CrossFit Now,CrossFit Now,Female,38,5'2",126 lb,4:16,--,--,25:11,306,--,--,--,--,--,--,--
105698,Andy Ley,Canada East,CrossFit Canuck,CrossFit Canuck,Male,36,5'11",165 lb,--,--,--,--,--,--,--,--,--,--,--,--
105699,Trisha Hash,Central East,Spartan CrossFit,Spartan CrossFit,Female,23,5'6",160 lb,8:21,--,4:30,--,--,1:30,--,150 lb,100 lb,300 lb,195 lb,7
10570,Chuck holmes,,,,Male,23,6'6",205 lb,7:43,0:00,0:00,0:00,267,0:00,0:00,--,--,405 lb,315 lb,--
105700,Jenna Pisani,North East,GF Morristown,CrossFit Morristown,Female,28,5'5",122 lb,6:57,8:57,6:57,--,301,--,18:14,123 lb,72 lb,180 lb,145 lb,--
105701,Vinnie Verrone,Southern California,Dynamis CrossFit,Dynamis CrossFit,Male,34,6'2",250 lb,--,--,--,--,--,--,--,--,--,--,--,--
105702,karissa neufeld,South West,RedRocks CrossFit,RedRocks CrossFit,Female,24,--,--,--,--,--,--,--,--,--,140 lb,110 lb,--,--,27
105704,Florencia Rossano,Latin America,TULUKA PALACE,CrossFit Tuluka Nuez,Female,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105705,Richard Castro-Banuelos,Southern California,,CrossFit Santa Clarita,Male,22,5'5",162 lb,2:21,--,2:32,--,--,--,--,275 lb,225 lb,485 lb,465 lb,52
105706,Carl Salyer,Mid Atlantic,Crofton CrossFit,Crofton CrossFit,Male,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105707,Zac Burton,South West,,CrossFit Continuum,Male,26,5'10",185 lb,4:52,--,3:07,--,--,1:16,--,245 lb,185 lb,455 lb,325 lb,--
105708,Taylor Reese,North Central,Reckless CrossFit,Reckless CrossFit,Female,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105709,Brandon Kent,North East,CrossFit Nashua,CrossFit Nashua,Male,25,5'10",195 lb,4:40,--,--,--,--,--,--,255 lb,185 lb,485 lb,375 lb,--
10571,Lea Orr,Southern California,Oceanside Crossfit,Oceanside CrossFit,Female,30,5'9",170 lb,6:05,0:00,4:10,29:43,272,0:00,0:00,135 lb,100 lb,235 lb,195 lb,--
105710,Sheri Peacock,Mid Atlantic,CrossFit Greensboro,CrossFit Greensboro,Female,42,5'10",140 lb,--,--,--,--,--,--,--,--,--,--,--,--
105712,Brittany Prentice,North Central,Reckless CrossFit,Reckless CrossFit,Female,21,5'7",180 lb,--,--,--,--,--,1:33,30:00,145 lb,98 lb,275 lb,165 lb,--
105713,Casey Francis,North Central,QTown CrossFit,Q-Town CrossFit,Male,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105714,Stephanie Morris,Australia,Southern CrossFit,Southern CrossFit,Female,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105715,Natalie Baratta,Central East,,Black Swamp CrossFit,Female,20,5'3",125 lb,--,--,--,--,--,--,21:50,--,--,200 lb,--,--
105716,anthony rubino,North Central,,O'Hare CrossFit,Male,23,5'7",170 lb,--,--,--,--,--,--,--,185 lb,135 lb,295 lb,255 lb,--
105717,Bruce Brenna,North West,CrossFit Finish First,CrossFit Finish First,Male,44,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105718,Kevin Greenslade,North West,Track Town CrossFit,Track Town CrossFit,Male,24,5'10",195 lb,2:27,7:41,--,20:02,403,--,22:10,--,200 lb,480 lb,420 lb,46
105719,Caitlin Powell,North West,,CrossFit X-Factor,Female,28,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105720,Fredy Olaya Jr,South West,,,Male,34,6'1",185 lb,5:12,--,--,--,--,--,21:02,--,--,--,--,--
105721,Lauren Woodin,South West,CrossFit SoCo,CrossFit SoCo,Female,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105723,Ksenia Kostenko,North West,CrossFit Lake Stevens,CrossFit Lake Stevens,Female,26,5'2",126 lb,--,--,--,--,--,1:25,--,--,75 lb,195 lb,165 lb,15
105724,Leah Anderson,Northern California,CrossFit Ready,CrossFit Ready,Female,38,5'10",145 lb,--,--,--,--,318,--,--,--,103 lb,--,--,--
105725,Jeff Fuchs,Northern California,CrossFit Cameron Park,CrossFit Cameron Park,Male,48,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105726,laura jaramillo,South East,,BISAO CrossFit,Female,25,4'11",111 lb,--,--,--,--,--,--,--,--,--,--,--,--
105727,Adam Lowe,Northern California,Diablo CrossFit Blanco,Diablo CrossFit,Male,33,5'11",180 lb,--,--,--,--,--,--,--,--,--,--,--,--
105728,Luke Steiger,Australia,CrossFit Caloundra,CrossFit Caloundra,Male,35,181 cm,85 kg,3:15,8:06,3:06,--,--,--,--,105 kg,80 kg,180 kg,147 kg,41
105729,Roberto McCalla,South East,,CrossFit Militia,Male,34,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10573,John Price,Southern California,CrossFit Mission Gorge,CrossFit Mission Gorge,Male,42,5'9",165 lb,6:22,0:00,0:00,0:00,264,1:11,24:00,190 lb,145 lb,335 lb,265 lb,35
105730,Brian Lewis,North Central,Reckless CrossFit,Reckless CrossFit,Male,45,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105731,Chase Homer,North West,,CrossFit Mill Town,Male,26,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105732,Matt Kompass,Canada West,CrossFit Squamish,Crossfit Squamish,Male,33,6'1",195 lb,--,--,--,--,--,--,--,235 lb,185 lb,420 lb,380 lb,40
105733,Elisa Guth,Australia,CrossFit Bare,CrossFit Bare,Female,28,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105735,Crystal Roulston,Australia,,CrossFit CBD,Female,29,158 cm,51 kg,7:23,--,--,--,--,1:21,--,--,34 kg,90 kg,72 kg,--
105736, YUNHWAN OH,Asia,,Reebok CrossFit Maru,Male,31,172 cm,75 kg,--,--,--,--,--,--,--,--,--,--,--,--
105738,anthony mirandilla,Australia,,CrossFit Helensvale,Male,30,178 cm,83 kg,7:52,--,6:28,--,--,--,--,85 kg,65 kg,145 kg,125 kg,--
10574,Joey Laurent,Northern California,Team CFO,CrossFit Oakland,Female,39,5'2",125 lb,7:32,11:58,5:25,0:00,--,1:21,26:42,137 lb,110 lb,230 lb,175 lb,20
105740,Taylor Marshall,South East,,CrossFit Embrace,Male,21,5'11",197 lb,3:18,--,--,--,--,--,--,300 lb,225 lb,425 lb,405 lb,30
105741,Shyla Russell,Northern California,CrossFit 808 Plan B,CrossFit 808,Female,33,5'7",140 lb,--,--,--,--,--,--,--,105 lb,80 lb,173 lb,145 lb,--
105742,Alexis Lake,Mid Atlantic,CrossFit Brier Creek,CrossFit Brier Creek,Female,29,5'9",135 lb,5:14,--,--,--,272,--,--,--,105 lb,235 lb,200 lb,--
105743,Charles Thompson,North Central,CrossFit Complete,CrossFit Complete,Male,42,6'2",250 lb,--,--,--,--,--,--,--,--,--,--,--,--
105744,Tyler Carroll,North East,CrossFit Newton,CrossFit Newton,Male,25,5'10",185 lb,--,--,--,--,--,--,--,235 lb,165 lb,385 lb,355 lb,--
105745,Paul Park,Canada West,Sheepdog CrossFit,Sheepdog CrossFit,Male,28,5'11",180 lb,5:02,--,4:34,--,--,--,--,225 lb,155 lb,375 lb,345 lb,--
105746,Dylan McCrae,South East,,Unaffiliated,Male,21,5'9",150 lb,--,--,--,--,--,--,--,--,--,--,--,--
105747,Dominic Cours,South Central,CrossFit Strive Bastrop Competitors,CrossFit Strive Bastrop,Male,27,5'11",180 lb,6:48,--,2:44,--,--,--,--,205 lb,135 lb,--,--,--
105748,Michelle Johnson,Central East,,CrossFit SolaFide,Female,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105749,Justin Spence,South East,The Locker Room,CrossFit HardCore North,Male,31,5'9",170 lb,--,10:20,--,--,--,1:24,23:40,165 lb,135 lb,325 lb,240 lb,30
10575,Francesca Nizza,South Central,CrossFit EaDo,CrossFit EaDo,Female,23,5'3",120 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,120 lb,--,225 lb,--
105751,Levent Kellar,Central East,,Buckeye CrossFit,Male,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105752,don travo,South East,Cross Fit Gulf Breeze,CrossFit Gulf Breeze,Male,31,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105753,Danay Powers,South West,Conviction,Conviction CrossFit,Female,28,5'10",130 lb,--,--,--,--,--,58:00,24:00,--,--,--,--,--
105755,Lauren Nawrocki,North East,CrossFit OTG,CrossFit OTG,Female,26,5'7",160 lb,5:10,--,--,--,--,--,23:12,--,--,165 lb,--,--
105756,Erick Palomo,North East,,CrossFit Kryptonite,Male,32,5'3",155 lb,--,--,--,--,--,--,--,185 lb,135 lb,295 lb,225 lb,32
105757,Nolan Anderson,Central East,CrossFit Fate,CrossFit Fate,Male,20,5'11",165 lb,--,--,--,--,--,--,--,175 lb,155 lb,365 lb,285 lb,--
105759,.cGuillermo Carbajal,South East,Team Vida,CrossFit Vida Brickell,Male,37,5'10",190 lb,--,--,--,--,--,--,--,--,--,--,--,--
10576,Chloe Williams,Europe,Team DC,Dragon CrossFit,Female,32,163 cm,60 kg,3:59,0:00,0:00,0:00,325,0:00,0:00,60 kg,47 kg,130 kg,95 kg,0
105762,Sarah Joyce,Mid Atlantic,CrossFit King of Prussia,CrossFit King of Prussia,Female,34,--,--,--,--,--,--,--,--,--,103 lb,83 lb,215 lb,170 lb,--
105763,Angel Figueroa,North Central,Dropping Plates CrossFit,Dropping Plates CrossFit,Male,26,5'7",171 lb,7:35,9:41,4:40,--,--,1:03,20:15,225 lb,175 lb,385 lb,315 lb,40
105765,Kay Lybeck,North West,,CrossFit Stumptown,Female,40,5'4",112 lb,--,--,--,--,--,--,--,--,--,--,--,12
105766,Jacqueline  Leon,Northern California,101%,CrossFit 101,Female,23,5'5",--,--,--,--,--,--,--,--,100 lb,82 lb,155 lb,115 lb,--
105767,Erik Melanson,Mid Atlantic,crossfit oceana,CrossFit Oceana,Male,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105768,KJ De Jesus,South West,Urban WarFit CrossFit,Urban WarFit CrossFit,Female,26,5'2",110 lb,--,--,--,--,--,--,22:19,105 lb,75 lb,165 lb,155 lb,3
105769,Aaron Melton,North West,,Unaffiliated,Male,30,5'6",174 lb,--,--,--,--,--,--,--,195 lb,--,0 lb,300 lb,33
10577,Phil Carpenter,,,,Male,31,176 cm,--,0:00,0:00,0:00,0:00,--,0:00,0:00,175 lb,--,341 lb,--,--
105770,Michael Estridge,Southern California,CrossFit Five Cities,CrossFit Five Cities,Male,23,5'9",160 lb,--,--,--,--,--,--,--,195 lb,145 lb,275 lb,255 lb,--
105771,Domenic Lanciano,North East,Cross fit 1 force,CrossFit 1Force,Male,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105772,Trevor Arrighi,Northern California,CrossFit Oakdale,CrossFit Oakdale,Male,37,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105773,Matt Lindell,North West,CrossFit HIllsboro,CrossFit Hillsboro,Male,29,6'0",210 lb,--,--,--,--,--,--,--,--,--,350 lb,330 lb,--
105774,Charles Sisovsky,North Central,,CrossFit Northpoint,Male,26,5'9",160 lb,--,--,--,--,--,--,--,--,--,350 lb,275 lb,--
105775,Dean Okimoto,South West,CrossFit Verve,CrossFit Verve,Male,33,5'2",123 lb,--,--,--,--,--,--,--,155 lb,100 lb,225 lb,205 lb,--
105776,Anna Bruno,Latin America,TTC Panama,CrossFit TTC,Female,22,160 cm,135 lb,--,--,--,--,--,--,--,130 lb,110 lb,290 lb,185 lb,--
105777,Chad Cook,North Central,QTown CrossFit,Q-Town CrossFit,Male,28,5'8",166 lb,3:58,--,--,18:52,413,1:03,21:02,--,--,365 lb,300 lb,37
105778,Gerard Bryant,Australia,CrossFit Ingleburn,CrossFit Ingleburn,Male,18,183 cm,89 kg,--,--,--,--,--,1:00,--,90 kg,70 kg,140 kg,115 kg,--
105779,tony amendola,North Central,Reckless CrossFit,Reckless CrossFit,Male,28,5'7",160 lb,--,--,--,18:32,320,0:55,19:48,185 lb,145 lb,365 lb,245 lb,36
10578,Emmett Lille,Northern California,CrossFit Santa Rosa,CrossFit Santa Rosa,Male,29,6'2",195 lb,0:00,0:00,0:00,0:00,0,0:00,0:00,225 lb,155 lb,405 lb,315 lb,33
105780,TJ Bodnar,North Central,,,Male,27,6'3",218 lb,6:06,--,--,--,--,--,--,--,--,370 lb,340 lb,--
105781,Jennfier Sharp,North Central,CrossFit 312,CrossFit 312,Female,30,5'9",165 lb,--,--,--,--,--,--,--,145 lb,110 lb,230 lb,210 lb,--
105782,Denise Eseroma,South Central,CrossFit Beyond Limits,CrossFit Beyond Limits,Female,29,5'4",113 lb,--,--,--,--,--,--,--,--,--,--,--,--
105783,Russell Brown,Australia,CrossFit Horizons,CrossFit Horizons,Male,31,175 cm,89 lb,--,--,3:01,--,--,--,--,105 kg,72 kg,195 kg,150 kg,--
105784,Adrian Lara,Southern California,CrossFit Bako,CrossFit Bako,Male,30,5'8",173 lb,--,--,--,--,--,--,--,--,--,--,--,--
105785,kris lauzon,Canada East,Windsor Crossfit,Windsor CrossFit,Male,33,177 cm,195 lb,7:29,--,--,--,--,--,29:30,--,185 lb,460 lb,350 lb,--
105786,Tim Polkinghorne,Australia,CrossFit Adelaide,CrossFit Adelaide,Male,42,176 cm,77 kg,--,13:42,--,--,--,--,--,75 kg,57 kg,130 kg,--,--
105787,Michael Sapuppo,North East,CrossFit The Rack,CrossFit The Rack,Male,23,5'8",154 lb,6:15,--,--,--,--,--,--,--,--,315 lb,265 lb,25
105788,Mitch Canter,Northern California,NorCal CrossFit,NorCal CrossFit,Male,31,--,--,--,--,--,--,--,--,--,--,--,--,--,--
105789,Jake Backen,North West,Crossfit Roseburg,CrossFit Roseburg,Male,19,6'0",185 lb,--,--,--,--,--,--,--,220 lb,145 lb,--,--,--
10579,Beck Lykseth,,,,Female,41,--,--,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
105790,Gina Burke,South West,D-Town CrossFit,D-Town CrossFit,Female,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--
